,team_number,ELO,Qualification_matches_played
1361,9892,1500,0
1362,9894,1500,0
1363,9895,1500,0
1364,9897,1500,0
1365,9898,1500,0
1366,9902,1500,0
1367,9903,1500,0
1368,9905,1500,0
1369,9912,1500,0
1370,9923,1500,0
1371,9925,1500,0
1372,9929,1500,0
1373,9930,1500,0
1374,9931,1500,0
1375,9933,1500,0
1376,9934,1500,0
1377,9937,1500,0
1378,9944,1500,0
1379,9952,1500,0
1380,9956,1500,0
1381,9960,1500,0
1382,9963,1500,0
1383,9964,1500,0
1384,9968,1500,0
1385,9972,1500,0
1386,9973,1500,0
1387,9974,1500,0
1388,9978,1500,0
1389,9979,1500,0
1390,9980,1500,0
1391,9981,1500,0
1392,9983,1500,0
1393,9986,1500,0
1394,9987,1500,0
1395,9988,1500,0
1396,9989,1500,0
1397,9990,1500,0
1398,9993,1500,0
1399,9999,1500,0
1400,10000,1500,0
1401,10001,1500,0
1402,10002,1500,0
1403,10006,1500,0
1404,10012,1500,0
1405,10015,1500,0
1406,10016,1500,0
1407,10021,1500,0
1408,10022,1500,0
1409,10023,1500,0
1410,10024,1500,0
1411,10031,1500,0
1412,10035,1500,0
1413,10055,1500,0
1414,10062,1500,0
1415,10064,1500,0
1416,10068,1500,0
1417,10069,1500,0
1418,10072,1500,0
1419,10075,1500,0
1420,10077,1500,0
1421,10082,1500,0
1422,10084,1500,0
1423,10091,1500,0
1424,10092,1500,0
1425,10093,1500,0
1426,10095,1500,0
1427,10096,1500,0
1428,10098,1500,0
1429,10099,1500,0
1430,10100,1500,0
1431,10101,1500,0
1432,10104,1500,0
1433,10106,1500,0
1434,10107,1500,0
1435,10110,1500,0
1436,10111,1500,0
1437,10117,1500,0
1438,10123,1500,0
1439,10127,1500,0
1440,10130,1500,0
1441,10132,1500,0
1442,10136,1500,0
1443,10137,1500,0
1444,10138,1500,0
1445,10139,1500,0
1446,10143,1500,0
1447,10158,1500,0
1448,10161,1500,0
1449,10163,1500,0
1450,10164,1500,0
1451,10167,1500,0
1452,10168,1500,0
1453,10169,1500,0
1454,10173,1500,0
1455,10179,1500,0
1456,10180,1500,0
1457,10181,1500,0
1458,10183,1500,0
1459,10185,1500,0
1460,10191,1500,0
1461,10195,1500,0
1462,10198,1500,0
1463,10202,1500,0
1464,10203,1500,0
1465,10210,1500,0
1466,10211,1500,0
1467,10216,1500,0
1468,10219,1500,0
1469,10236,1500,0
1470,10237,1500,0
1471,10238,1500,0
1472,10240,1500,0
1473,10241,1500,0
1474,10243,1500,0
1475,10244,1500,0
1476,10246,1500,0
1477,10253,1500,0
1478,10254,1500,0
1479,10255,1500,0
1480,10256,1500,0
1481,10262,1500,0
1482,10265,1500,0
1483,10273,1500,0
1484,10274,1500,0
1485,10276,1500,0
1486,10280,1500,0
1487,10284,1500,0
1488,10285,1500,0
1489,10293,1500,0
1490,10297,1500,0
1491,10298,1500,0
1492,10300,1500,0
1493,10303,1500,0
1494,10309,1500,0
1495,10310,1500,0
1496,10318,1500,0
1497,10320,1500,0
1498,10331,1500,0
1499,10332,1500,0
1500,10333,1500,0
1501,10343,1500,0
1502,10348,1500,0
1503,10353,1500,0
1504,10354,1500,0
1505,10355,1500,0
1506,10358,1500,0
1507,10366,1500,0
1508,10368,1500,0
1509,10369,1500,0
1510,10373,1500,0
1511,10375,1500,0
1512,10383,1500,0
1513,10391,1500,0
1514,10392,1500,0
1515,10393,1500,0
1516,10405,1500,0
1517,10414,1500,0
1518,10415,1500,0
1519,10418,1500,0
1520,10419,1500,0
1521,10420,1500,0
1522,10421,1500,0
1523,10428,1500,0
1524,10430,1500,0
1525,10435,1500,0
1526,10437,1500,0
1527,10438,1500,0
1528,10442,1500,0
1529,10448,1500,0
1530,10452,1500,0
1531,10455,1500,0
1532,10458,1500,0
1533,10464,1500,0
1534,10466,1500,0
1535,10468,1500,0
1536,10470,1500,0
1537,10472,1500,0
1538,10474,1500,0
1539,10475,1500,0
1540,10477,1500,0
1541,10481,1500,0
1542,10484,1500,0
1543,10494,1500,0
1544,10497,1500,0
1545,10502,1500,0
1546,10505,1500,0
1547,10515,1500,0
1548,10518,1500,0
1549,10523,1500,0
1550,10526,1500,0
1551,10528,1500,0
1552,10529,1500,0
1553,10531,1500,0
1554,10532,1500,0
1555,10533,1500,0
1556,10537,1500,0
1557,10538,1500,0
1558,10539,1500,0
1559,10540,1500,0
1560,10541,1500,0
1561,10544,1500,0
1562,10548,1500,0
1563,10552,1500,0
1564,10553,1500,0
1565,10560,1500,0
1566,10572,1500,0
1567,10577,1500,0
1568,10581,1500,0
1569,10582,1500,0
1570,10583,1500,0
1571,10584,1500,0
1572,10588,1500,0
1573,10599,1500,0
1574,10601,1500,0
1575,10602,1500,0
1576,10603,1500,0
1577,10615,1500,0
1578,10617,1500,0
1579,10621,1500,0
1580,10630,1500,0
1581,10632,1500,0
1582,10635,1500,0
1583,10639,1500,0
1584,10641,1500,0
1585,10644,1500,0
1586,10645,1500,0
1587,10649,1500,0
1588,10650,1500,0
1589,10653,1500,0
1590,10656,1500,0
1591,10660,1500,0
1592,10662,1500,0
1593,10663,1500,0
1594,10669,1500,0
1595,10670,1500,0
1596,10671,1500,0
1597,10673,1500,0
1598,10676,1500,0
1599,10694,1500,0
1600,10695,1500,0
1601,10696,1500,0
1602,10698,1500,0
1603,10703,1500,0
1604,10717,1500,0
1605,10719,1500,0
1606,10721,1500,0
1607,10723,1500,0
1608,10731,1500,0
1609,10735,1500,0
1610,10738,1500,0
1611,10741,1500,0
1612,10747,1500,0
1613,10752,1500,0
1614,10755,1500,0
1615,10760,1500,0
1616,10768,1500,0
1617,10771,1500,0
1618,10773,1500,0
1619,10776,1500,0
1620,10779,1500,0
1621,10782,1500,0
1622,10785,1500,0
1623,10788,1500,0
1624,10789,1500,0
1625,10793,1500,0
1626,10798,1500,0
1627,10802,1500,0
1628,10803,1500,0
1629,10805,1500,0
1630,10809,1500,0
1631,10812,1500,0
1632,10818,1500,0
1633,10820,1500,0
1634,10824,1500,0
1635,10825,1500,0
1636,10829,1500,0
1637,10830,1500,0
1638,10836,1500,0
1639,10844,1500,0
1640,10847,1500,0
1641,10851,1500,0
1642,10854,1500,0
1643,10860,1500,0
1644,10861,1500,0
1645,10862,1500,0
1646,10868,1500,0
1647,10870,1500,0
1648,10872,1500,0
1649,10874,1500,0
1650,10899,1500,0
1651,10902,1500,0
1652,10908,1500,0
1653,10912,1500,0
1654,10918,1500,0
1655,10921,1500,0
1656,10924,1500,0
1657,10934,1500,0
1658,10936,1500,0
1659,10937,1500,0
1660,10938,1500,0
1661,10939,1500,0
1662,10941,1500,0
1663,10949,1500,0
1664,10956,1500,0
1665,10963,1500,0
1666,10971,1500,0
1667,10973,1500,0
1668,10974,1500,0
1669,10975,1500,0
1670,10982,1500,0
1671,10984,1500,0
1672,10994,1500,0
1673,11000,1500,0
1674,11002,1500,0
1675,11004,1500,0
1676,11009,1500,0
1677,11020,1500,0
1678,11022,1500,0
1679,11026,1500,0
1680,11030,1500,0
1681,11039,1500,0
1682,11041,1500,0
1683,11044,1500,0
1684,11047,1500,0
1685,11052,1500,0
1686,11053,1500,0
1687,11056,1500,0
1688,11058,1500,0
1689,11063,1500,0
1690,11085,1500,0
1691,11093,1500,0
1692,11095,1500,0
1693,11099,1500,0
1694,11102,1500,0
1695,11109,1500,0
1696,11112,1500,0
1697,11117,1500,0
1698,11124,1500,0
1699,11125,1500,0
1700,11127,1500,0
1701,11128,1500,0
1702,11129,1500,0
1703,11130,1500,0
1704,11132,1500,0
1705,11138,1500,0
1706,11139,1500,0
1707,11140,1500,0
1708,11142,1500,0
1709,11143,1500,0
1710,11144,1500,0
1711,11145,1500,0
1712,11146,1500,0
1713,11147,1500,0
1714,11148,1500,0
1715,11156,1500,0
1716,11157,1500,0
1717,11158,1500,0
1718,11159,1500,0
1719,11161,1500,0
1720,11166,1500,0
1721,11170,1500,0
1722,11172,1500,0
1723,11175,1500,0
1724,11177,1500,0
1725,11180,1500,0
1726,11181,1500,0
1727,11183,1500,0
1728,11186,1500,0
1729,11187,1500,0
1730,11191,1500,0
1731,11192,1500,0
1732,11193,1500,0
1733,11200,1500,0
1734,11201,1500,0
1735,11203,1500,0
1736,11204,1500,0
1737,11205,1500,0
1738,11206,1500,0
1739,11208,1500,0
1740,11209,1500,0
1741,11211,1500,0
1742,11212,1500,0
1743,11215,1500,0
1744,11225,1500,0
1745,11226,1500,0
1746,11228,1500,0
1747,11231,1500,0
1748,11235,1500,0
1749,11240,1500,0
1750,11241,1500,0
1751,11244,1500,0
1752,11245,1500,0
1753,11246,1500,0
1754,11248,1500,0
1755,11253,1500,0
1756,11254,1500,0
1757,11258,1500,0
1758,11260,1500,0
1759,11262,1500,0
1760,11264,1500,0
1761,11266,1500,0
1762,11270,1500,0
1763,11272,1500,0
1764,11276,1500,0
1765,11279,1500,0
1766,11282,1500,0
1767,11285,1500,0
1768,11294,1500,0
1769,11298,1500,0
1770,11299,1500,0
1771,11304,1500,0
1772,11308,1500,0
1773,11311,1500,0
1774,11312,1500,0
1775,11317,1500,0
1776,11318,1500,0
1777,11319,1500,0
1778,11321,1500,0
1779,11322,1500,0
1780,11323,1500,0
1781,11324,1500,0
1782,11325,1500,0
1783,11326,1500,0
1784,11329,1500,0
1785,11332,1500,0
1786,11333,1500,0
1787,11334,1500,0
1788,11335,1500,0
1789,11336,1500,0
1790,11337,1500,0
1791,11338,1500,0
1792,11339,1500,0
1793,11341,1500,0
1794,11344,1500,0
1795,11347,1500,0
1796,11349,1500,0
1797,11351,1500,0
1798,11353,1500,0
1799,11354,1500,0
1800,11359,1500,0
1801,11360,1500,0
1802,11364,1500,0
1803,11365,1500,0
1804,11373,1500,0
1805,11379,1500,0
1806,11380,1500,0
1807,11382,1500,0
1808,11383,1500,0
1809,11384,1500,0
1810,11385,1500,0
1811,11386,1500,0
1812,11392,1500,0
1813,11393,1500,0
1814,11396,1500,0
1815,11409,1500,0
1816,11412,1500,0
1817,11413,1500,0
1818,11418,1500,0
1819,11419,1500,0
1820,11424,1500,0
1821,11425,1500,0
1822,11434,1500,0
1823,11438,1500,0
1824,11441,1500,0
1825,11443,1500,0
1826,11444,1500,0
1827,11450,1500,0
1828,11453,1500,0
1829,11454,1500,0
1830,11455,1500,0
1831,11456,1500,0
1832,11457,1500,0
1833,11460,1500,0
1834,11468,1500,0
1835,11470,1500,0
1836,11472,1500,0
1837,11482,1500,0
1838,11483,1500,0
1839,11487,1500,0
1840,11493,1500,0
1841,11500,1500,0
1842,11501,1500,0
1843,11503,1500,0
1844,11505,1500,0
1845,11506,1500,0
1846,11511,1500,0
1847,11514,1500,0
1848,11515,1500,0
1849,11520,1500,0
1850,11525,1500,0
1851,11526,1500,0
1852,11528,1500,0
1853,11529,1500,0
1854,11530,1500,0
1855,11531,1500,0
1856,11534,1500,0
1857,11536,1500,0
1858,11539,1500,0
1859,11540,1500,0
1860,11542,1500,0
1861,11545,1500,0
1862,11546,1500,0
1863,11547,1500,0
1864,11556,1500,0
1865,11561,1500,0
1866,11562,1500,0
1867,11563,1500,0
1868,11566,1500,0
1869,11567,1500,0
1870,11570,1500,0
1871,11572,1500,0
1872,11574,1500,0
1873,11576,1500,0
1874,11580,1500,0
1875,11582,1500,0
1876,11586,1500,0
1877,11588,1500,0
1878,11591,1500,0
1879,11607,1500,0
1880,11608,1500,0
1881,11609,1500,0
1882,11612,1500,0
1883,11613,1500,0
1884,11616,1500,0
1885,11617,1500,0
1886,11618,1500,0
1887,11619,1500,0
1888,11630,1500,0
1889,11635,1500,0
1890,11636,1500,0
1891,11639,1500,0
1892,11645,1500,0
1893,11649,1500,0
1894,11659,1500,0
1895,11665,1500,0
1896,11676,1500,0
1897,11678,1500,0
1898,11684,1500,0
1899,11689,1500,0
1900,11691,1500,0
1901,11695,1500,0
1902,11697,1500,0
1903,11703,1500,0
1904,11706,1500,0
1905,11712,1500,0
1906,11714,1500,0
1907,11717,1500,0
1908,11719,1500,0
1909,11720,1500,0
1910,11721,1500,0
1911,11723,1500,0
1912,11729,1500,0
1913,11744,1500,0
1914,11745,1500,0
1915,11750,1500,0
1916,11752,1500,0
1917,11754,1500,0
1918,11761,1500,0
1919,11770,1500,0
1920,11774,1500,0
1921,11779,1500,0
1922,11780,1500,0
1923,11781,1500,0
1924,11786,1500,0
1925,11792,1500,0
1926,11794,1500,0
1927,11803,1500,0
1928,11804,1500,0
1929,11807,1500,0
1930,11808,1500,0
1931,11814,1500,0
1932,11822,1500,0
1933,11825,1500,0
1934,11830,1500,0
1935,11834,1500,0
1936,11838,1500,0
1937,11841,1500,0
1938,11846,1500,0
1939,11848,1500,0
1940,11855,1500,0
1941,11857,1500,0
1942,11861,1500,0
1943,11865,1500,0
1944,11866,1500,0
1945,11867,1500,0
1946,11871,1500,0
1947,11873,1500,0
1948,11890,1500,0
1949,11892,1500,0
1950,11898,1500,0
1951,11902,1500,0
1952,11908,1500,0
1953,11918,1500,0
1954,11920,1500,0
1955,11924,1500,0
1956,11929,1500,0
1957,11940,1500,0
1958,11943,1500,0
1959,11946,1500,0
1960,11947,1500,0
1961,11948,1500,0
1962,11959,1500,0
1963,11965,1500,0
1964,11968,1500,0
1965,11970,1500,0
1966,11973,1500,0
1967,11975,1500,0
1968,11978,1500,0
1969,11980,1500,0
1970,11981,1500,0
1971,11986,1500,0
1972,11990,1500,0
1973,11992,1500,0
1974,11995,1500,0
1975,11997,1500,0
1976,11999,1500,0
1977,12000,1500,0
1978,12005,1500,0
1979,12010,1500,0
1980,12011,1500,0
1981,12013,1500,0
1982,12014,1500,0
1983,12016,1500,0
1984,12019,1500,0
1985,12020,1500,0
1986,12032,1500,0
1987,12035,1500,0
1988,12045,1500,0
1989,12051,1500,0
1990,12056,1500,0
1991,12069,1500,0
1992,12075,1500,0
1993,12076,1500,0
1994,12084,1500,0
1995,12085,1500,0
1996,12087,1500,0
1997,12091,1500,0
1998,12094,1500,0
1999,12096,1500,0
2000,12099,1500,0
2001,12104,1500,0
2002,12106,1500,0
2003,12110,1500,0
2004,12111,1500,0
2005,12112,1500,0
2006,12113,1500,0
2007,12114,1500,0
2008,12115,1500,0
2009,12116,1500,0
2010,12118,1500,0
2011,12126,1500,0
2012,12130,1500,0
2013,12134,1500,0
2014,12139,1500,0
2015,12147,1500,0
2016,12166,1500,0
2017,12167,1500,0
2018,12168,1500,0
2019,12179,1500,0
2020,12180,1500,0
2021,12181,1500,0
2022,12189,1500,0
2023,12190,1500,0
2024,12195,1500,0
2025,12201,1500,0
2026,12202,1500,0
2027,12209,1500,0
2028,12211,1500,0
2029,12212,1500,0
2030,12215,1500,0
2031,12217,1500,0
2032,12218,1500,0
2033,12231,1500,0
2034,12241,1500,0
2035,12265,1500,0
2036,12272,1500,0
2037,12274,1500,0
2038,12275,1500,0
2039,12282,1500,0
2040,12294,1500,0
2041,12302,1500,0
2042,12303,1500,0
2043,12305,1500,0
2044,12308,1500,0
2045,12309,1500,0
2046,12313,1500,0
2047,12316,1500,0
2048,12326,1500,0
2049,12327,1500,0
2050,12329,1500,0
2051,12330,1500,0
2052,12331,1500,0
2053,12337,1500,0
2054,12339,1500,0
2055,12342,1500,0
2056,12343,1500,0
2057,12347,1500,0
2058,12351,1500,0
2059,12352,1500,0
2060,12359,1500,0
2061,12362,1500,0
2062,12363,1500,0
2063,12364,1500,0
2064,12365,1500,0
2065,12366,1500,0
2066,12373,1500,0
2067,12374,1500,0
2068,12375,1500,0
2069,12376,1500,0
2070,12377,1500,0
2071,12378,1500,0
2072,12379,1500,0
2073,12381,1500,0
2074,12382,1500,0
2075,12389,1500,0
2076,12390,1500,0
2077,12393,1500,0
2078,12394,1500,0
2079,12395,1500,0
2080,12397,1500,0
2081,12398,1500,0
2082,12399,1500,0
2083,12401,1500,0
2084,12414,1500,0
2085,12417,1500,0
2086,12420,1500,0
2087,12422,1500,0
2088,12427,1500,0
2089,12428,1500,0
2090,12430,1500,0
2091,12440,1500,0
2092,12441,1500,0
2093,12447,1500,0
2094,12448,1500,0
2095,12449,1500,0
2096,12450,1500,0
2097,12451,1500,0
2098,12452,1500,0
2099,12453,1500,0
2100,12456,1500,0
2101,12459,1500,0
2102,12463,1500,0
2103,12467,1500,0
2104,12475,1500,0
2105,12483,1500,0
2106,12488,1500,0
2107,12492,1500,0
2108,12494,1500,0
2109,12499,1500,0
2110,12505,1500,0
2111,12513,1500,0
2112,12515,1500,0
2113,12516,1500,0
2114,12517,1500,0
2115,12518,1500,0
2116,12524,1500,0
2117,12525,1500,0
2118,12527,1500,0
2119,12529,1500,0
2120,12533,1500,0
2121,12538,1500,0
2122,12548,1500,0
2123,12549,1500,0
2124,12554,1500,0
2125,12560,1500,0
2126,12563,1500,0
2127,12564,1500,0
2128,12565,1500,0
2129,12566,1500,0
2130,12569,1500,0
2131,12570,1500,0
2132,12576,1500,0
2133,12578,1500,0
2134,12585,1500,0
2135,12586,1500,0
2136,12589,1500,0
2137,12591,1500,0
2138,12593,1500,0
2139,12596,1500,0
2140,12597,1500,0
2141,12599,1500,0
2142,12600,1500,0
2143,12601,1500,0
2144,12603,1500,0
2145,12604,1500,0
2146,12606,1500,0
2147,12611,1500,0
2148,12614,1500,0
2149,12618,1500,0
2150,12622,1500,0
2151,12628,1500,0
2152,12629,1500,0
2153,12630,1500,0
2154,12632,1500,0
2155,12635,1500,0
2156,12636,1500,0
2157,12647,1500,0
2158,12649,1500,0
2159,12651,1500,0
2160,12653,1500,0
2161,12655,1500,0
2162,12656,1500,0
2163,12660,1500,0
2164,12667,1500,0
2165,12668,1500,0
2166,12670,1500,0
2167,12675,1500,0
2168,12678,1500,0
2169,12679,1500,0
2170,12682,1500,0
2171,12687,1500,0
2172,12689,1500,0
2173,12693,1500,0
2174,12694,1500,0
2175,12695,1500,0
2176,12696,1500,0
2177,12697,1500,0
2178,12713,1500,0
2179,12717,1500,0
2180,12718,1500,0
2181,12719,1500,0
2182,12721,1500,0
2183,12722,1500,0
2184,12727,1500,0
2185,12731,1500,0
2186,12733,1500,0
2187,12735,1500,0
2188,12736,1500,0
2189,12737,1500,0
2190,12740,1500,0
2191,12744,1500,0
2192,12745,1500,0
2193,12758,1500,0
2194,12759,1500,0
2195,12761,1500,0
2196,12762,1500,0
2197,12765,1500,0
2198,12766,1500,0
2199,12767,1500,0
2200,12768,1500,0
2201,12769,1500,0
2202,12770,1500,0
2203,12775,1500,0
2204,12777,1500,0
2205,12778,1500,0
2206,12783,1500,0
2207,12789,1500,0
2208,12791,1500,0
2209,12792,1500,0
2210,12793,1500,0
2211,12797,1500,0
2212,12798,1500,0
2213,12802,1500,0
2214,12804,1500,0
2215,12806,1500,0
2216,12808,1500,0
2217,12811,1500,0
2218,12817,1500,0
2219,12819,1500,0
2220,12820,1500,0
2221,12825,1500,0
2222,12827,1500,0
2223,12828,1500,0
2224,12833,1500,0
2225,12835,1500,0
2226,12838,1500,0
2227,12841,1500,0
2228,12843,1500,0
2229,12845,1500,0
2230,12846,1500,0
2231,12847,1500,0
2232,12853,1500,0
2233,12857,1500,0
2234,12861,1500,0
2235,12862,1500,0
2236,12863,1500,0
2237,12864,1500,0
2238,12866,1500,0
2239,12868,1500,0
2240,12869,1500,0
2241,12870,1500,0
2242,12873,1500,0
2243,12875,1500,0
2244,12876,1500,0
2245,12880,1500,0
2246,12882,1500,0
2247,12885,1500,0
2248,12886,1500,0
2249,12887,1500,0
2250,12888,1500,0
2251,12889,1500,0
2252,12890,1500,0
2253,12896,1500,0
2254,12899,1500,0
2255,12900,1500,0
2256,12901,1500,0
2257,12907,1500,0
2258,12909,1500,0
2259,12913,1500,0
2260,12915,1500,0
2261,12923,1500,0
2262,12926,1500,0
2263,12927,1500,0
2264,12928,1500,0
2265,12930,1500,0
2266,12956,1500,0
2267,12961,1500,0
2268,12966,1500,0
2269,12968,1500,0
2270,12971,1500,0
2271,12973,1500,0
2272,12974,1500,0
2273,12977,1500,0
2274,12978,1500,0
2275,12979,1500,0
2276,12982,1500,0
2277,12989,1500,0
2278,12991,1500,0
2279,12993,1500,0
2280,12995,1500,0
2281,12997,1500,0
2282,12999,1500,0
2283,13002,1500,0
2284,13003,1500,0
2285,13017,1500,0
2286,13019,1500,0
2287,13020,1500,0
2288,13022,1500,0
2289,13028,1500,0
2290,13029,1500,0
2291,13032,1500,0
2292,13034,1500,0
2293,13036,1500,0
2294,13046,1500,0
2295,13048,1500,0
2296,13049,1500,0
2297,13050,1500,0
2298,13051,1500,0
2299,13052,1500,0
2300,13053,1500,0
2301,13054,1500,0
2302,13071,1500,0
2303,13072,1500,0
2304,13073,1500,0
2305,13076,1500,0
2306,13084,1500,0
2307,13085,1500,0
2308,13088,1500,0
2309,13089,1500,0
2310,13092,1500,0
2311,13093,1500,0
2312,13099,1500,0
2313,13100,1500,0
2314,13103,1500,0
2315,13105,1500,0
2316,13106,1500,0
2317,13107,1500,0
2318,13108,1500,0
2319,13109,1500,0
2320,13115,1500,0
2321,13116,1500,0
2322,13118,1500,0
2323,13125,1500,0
2324,13129,1500,0
2325,13132,1500,0
2326,13139,1500,0
2327,13140,1500,0
2328,13141,1500,0
2329,13142,1500,0
2330,13146,1500,0
2331,13153,1500,0
2332,13164,1500,0
2333,13169,1500,0
2334,13171,1500,0
2335,13172,1500,0
2336,13176,1500,0
2337,13178,1500,0
2338,13180,1500,0
2339,13181,1500,0
2340,13186,1500,0
2341,13189,1500,0
2342,13190,1500,0
2343,13193,1500,0
2344,13196,1500,0
2345,13201,1500,0
2346,13206,1500,0
2347,13215,1500,0
2348,13216,1500,0
2349,13217,1500,0
2350,13218,1500,0
2351,13219,1500,0
2352,13223,1500,0
2353,13226,1500,0
2354,13227,1500,0
2355,13229,1500,0
2356,13233,1500,0
2357,13234,1500,0
2358,13243,1500,0
2359,13245,1500,0
2360,13246,1500,0
2361,13247,1500,0
2362,13249,1500,0
2363,13251,1500,0
2364,13255,1500,0
2365,13263,1500,0
2366,13265,1500,0
2367,13266,1500,0
2368,13269,1500,0
2369,13270,1500,0
2370,13271,1500,0
2371,13273,1500,0
2372,13274,1500,0
2373,13276,1500,0
2374,13277,1500,0
2375,13281,1500,0
2376,13282,1500,0
2377,13283,1500,0
2378,13284,1500,0
2379,13293,1500,0
2380,13295,1500,0
2381,13302,1500,0
2382,13303,1500,0
2383,13305,1500,0
2384,13306,1500,0
2385,13309,1500,0
2386,13310,1500,0
2387,13312,1500,0
2388,13318,1500,0
2389,13329,1500,0
2390,13334,1500,0
2391,13335,1500,0
2392,13337,1500,0
2393,13347,1500,0
2394,13348,1500,0
2395,13352,1500,0
2396,13353,1500,0
2397,13356,1500,0
2398,13357,1500,0
2399,13359,1500,0
2400,13360,1500,0
2401,13361,1500,0
2402,13362,1500,0
2403,13364,1500,0
2404,13365,1500,0
2405,13366,1500,0
2406,13368,1500,0
2407,13369,1500,0
2408,13370,1500,0
2409,13371,1500,0
2410,13375,1500,0
2411,13377,1500,0
2412,13378,1500,0
2413,13380,1500,0
2414,13381,1500,0
2415,13382,1500,0
2416,13386,1500,0
2417,13388,1500,0
2418,13389,1500,0
2419,13399,1500,0
2420,13401,1500,0
2421,13402,1500,0
2422,13405,1500,0
2423,13406,1500,0
2424,13409,1500,0
2425,13413,1500,0
2426,13414,1500,0
2427,13415,1500,0
2428,13416,1500,0
2429,13417,1500,0
2430,13432,1500,0
2431,13435,1500,0
2432,13436,1500,0
2433,13439,1500,0
2434,13451,1500,0
2435,13452,1500,0
2436,13456,1500,0
2437,13457,1500,0
2438,13459,1500,0
2439,13460,1500,0
2440,13462,1500,0
2441,13463,1500,0
2442,13466,1500,0
2443,13467,1500,0
2444,13472,1500,0
2445,13474,1500,0
2446,13475,1500,0
2447,13480,1500,0
2448,13484,1500,0
2449,13492,1500,0
2450,13498,1500,0
2451,13507,1500,0
2452,13510,1500,0
2453,13511,1500,0
2454,13512,1500,0
2455,13514,1500,0
2456,13517,1500,0
2457,13523,1500,0
2458,13531,1500,0
2459,13532,1500,0
2460,13533,1500,0
2461,13534,1500,0
2462,13536,1500,0
2463,13537,1500,0
2464,13539,1500,0
2465,13540,1500,0
2466,13542,1500,0
2467,13544,1500,0
2468,13546,1500,0
2469,13550,1500,0
2470,13552,1500,0
2471,13570,1500,0
2472,13580,1500,0
2473,13581,1500,0
2474,13582,1500,0
2475,13583,1500,0
2476,13584,1500,0
2477,13585,1500,0
2478,13586,1500,0
2479,13588,1500,0
2480,13590,1500,0
2481,13594,1500,0
2482,13598,1500,0
2483,13599,1500,0
2484,13601,1500,0
2485,13603,1500,0
2486,13604,1500,0
2487,13613,1500,0
2488,13615,1500,0
2489,13617,1500,0
2490,13618,1500,0
2491,13619,1500,0
2492,13620,1500,0
2493,13621,1500,0
2494,13623,1500,0
2495,13624,1500,0
2496,13625,1500,0
2497,13626,1500,0
2498,13632,1500,0
2499,13641,1500,0
2500,13643,1500,0
2501,13645,1500,0
2502,13647,1500,0
2503,13648,1500,0
2504,13650,1500,0
2505,13657,1500,0
2506,13661,1500,0
2507,13663,1500,0
2508,13666,1500,0
2509,13667,1500,0
2510,13669,1500,0
2511,13670,1500,0
2512,13675,1500,0
2513,13680,1500,0
2514,13684,1500,0
2515,13688,1500,0
2516,13697,1500,0
2517,13699,1500,0
2518,13702,1500,0
2519,13704,1500,0
2520,13709,1500,0
2521,13710,1500,0
2522,13713,1500,0
2523,13714,1500,0
2524,13727,1500,0
2525,13733,1500,0
2526,13735,1500,0
2527,13737,1500,0
2528,13738,1500,0
2529,13743,1500,0
2530,13744,1500,0
2531,13747,1500,0
2532,13748,1500,0
2533,13749,1500,0
2534,13750,1500,0
2535,13753,1500,0
2536,13754,1500,0
2537,13755,1500,0
2538,13770,1500,0
2539,13780,1500,0
2540,13781,1500,0
2541,13783,1500,0
2542,13784,1500,0
2543,13787,1500,0
2544,13788,1500,0
2545,13798,1500,0
2546,13799,1500,0
2547,13800,1500,0
2548,13804,1500,0
2549,13805,1500,0
2550,13806,1500,0
2551,13811,1500,0
2552,13820,1500,0
2553,13822,1500,0
2554,13825,1500,0
2555,13828,1500,0
2556,13829,1500,0
2557,13833,1500,0
2558,13835,1500,0
2559,13847,1500,0
2560,13848,1500,0
2561,13867,1500,0
2562,13873,1500,0
2563,13876,1500,0
2564,13879,1500,0
2565,13882,1500,0
2566,13883,1500,0
2567,13885,1500,0
2568,13886,1500,0
2569,13893,1500,0
2570,13895,1500,0
2571,13896,1500,0
2572,13898,1500,0
2573,13900,1500,0
2574,13906,1500,0
2575,13907,1500,0
2576,13908,1500,0
2577,13909,1500,0
2578,13910,1500,0
2579,13912,1500,0
2580,13916,1500,0
2581,13917,1500,0
2582,13948,1500,0
2583,13952,1500,0
2584,13953,1500,0
2585,13964,1500,0
2586,13965,1500,0
2587,13968,1500,0
2588,13970,1500,0
2589,13978,1500,0
2590,13981,1500,0
2591,13989,1500,0
2592,13991,1500,0
2593,13996,1500,0
2594,13997,1500,0
2595,13998,1500,0
2596,13999,1500,0
2597,14000,1500,0
2598,14001,1500,0
2599,14003,1500,0
2600,14005,1500,0
2601,14007,1500,0
2602,14009,1500,0
2603,14010,1500,0
2604,14013,1500,0
2605,14015,1500,0
2606,14018,1500,0
2607,14020,1500,0
2608,14021,1500,0
2609,14022,1500,0
2610,14023,1500,0
2611,14026,1500,0
2612,14028,1500,0
2613,14029,1500,0
2614,14033,1500,0
2615,14039,1500,0
2616,14040,1500,0
2617,14046,1500,0
2618,14052,1500,0
2619,14054,1500,0
2620,14064,1500,0
2621,14066,1500,0
2622,14067,1500,0
2623,14069,1500,0
2624,14079,1500,0
2625,14084,1500,0
2626,14085,1500,0
2627,14087,1500,0
2628,14091,1500,0
2629,14100,1500,0
2630,14101,1500,0
2631,14103,1500,0
